Restaurant Name,Total Reviews,Reviewer,Review Text,Rating
Pai Northern Thai Kitchen,3788,Don S.,"Hands down our favourite Thai restaurant here in Toronto...heck, all of Canada.  Reservations sometimes tough to come by but we've had no problems if we time it bit outside the normal noon and dinner times. Today we had no reservations, small group including kids; and they graciously accommodated us in the larger private room.  Service and food were awesome as usual.  No pretension.  Just awesome and authentic food.",5
Pai Northern Thai Kitchen,3788,Jenny B.,Its just always so good.  The atmosphere is a little loud (especially if you get stuck at a shared table) and drink a little expensive for the atmosphere but for sure the best and most authentic Thai in Toronto,4
Pai Northern Thai Kitchen,3788,Keith M.,"Very tasty, Good pad thai and northern style food. I have to say I was  little disappointed after reading such great reviews. It's worth a visit but I wasn't blown away.
Also goo prices with the portions you get.",4
Pai Northern Thai Kitchen,3788,David L.,"I think I just found my favourite thai spot in Toronto! We got the gai satay to start, which was good but could've used with one more skewer to make it worth it. The chicken wasn't too soft or too chewy- just right, and you get to pick from 2 different dips, both of which were delicious. For the main, I got the green curry and my date got the pad thai. The green curry was phenomenal but I regretted picking the fish over the tried and true chicken. While the fish was fresh, it just doesn't work that well with green curry for me. Back to the green curry though... it was amazing. Just the perfect mix of coconuty sweetness and spiciness (I chose medium spiciness). The pad thai was pretty damn good too if a little less special than the green curry. The only downside to this place is that it gets crazy busy so be sure to make reservations well ahead of time.",5
Pai Northern Thai Kitchen,3788,Nicole P.,"Sooooo gooood. One of the best Thai restaurant I've been to. I loved every part of my experience here. I had the shredded squash fries for the starter, green curry and golden curry with egg noodle to share and everything tasted great. To my personal taste green curry was the best. It had perfect level of spice and was full of flavour. The restaurant was busy even on a Monday night, but we had no difficulty being seated. On weekend nights however finding seats will be easier with making a reservation before hand. I would definitely go back to try more food. Highly recommended",5
Pai Northern Thai Kitchen,3788,Vidhi D.,"Very good, awesome place. Will come bc. Had so much fun. Ppl very frdly. Got  my food fast, the menu is yummy",5
Pai Northern Thai Kitchen,3788,Parkash B.,Great place. It looks small from outside but once you are you will realize how big it is.. Best thai food.. we loved the chicken in coconut curry. Chicken satay was amazing. Love the pickle and sauces they serve.,5
Pai Northern Thai Kitchen,3788,Carmen L.,"The khao soi here and at Sukho Thai tastes the closest to what I had while I was in Thailand (Phuket) and brings back memories every time! Sometimes I switch it up and order Chef Nuit's pad thai if I want something lighter.
I personally find Pai and Sukhothai to be on par in terms of taste and portion for their khao soi. I just end up going to Sukho Thai more often since it's closer to my office.. but I end up at Pai if I'm closer to the Entertainment District.
Once in a while I will order their thai iced tea, but it can be overly sweet and you can't customize the sugar level since it's made in batches ahead of time. I've tried their mango and sticky rice with coconut sauce also and it's pretty good.",4
Pai Northern Thai Kitchen,3788,Ly N.,"Love coming to Pai! Food is delicious and authentic. Atmosphere is unique and exciting. Service is usually pretty good!
My favourite are the chicken wings and the pad gra prow (with pork). I like to ask for a few extra slices of cucumber to go with it.
It's tricky to get a reservation, but it's definitely worth the wait!",4
Pai Northern Thai Kitchen,3788,Lucifer J.,"been here twice, it is delicious. Got a weird green curry inside a young coconut shell and a bomb diggity pad thai. Good atmosphere, appropriate location for an adult date (i.e. two couples going out together so they no longer have to talk to their respective partners). 
Much Love
 Luce-rock J",4
Pai Northern Thai Kitchen,3788,D C.,"decent food and servers were nice...music is old-school hip hop (which I liked)
uncomfortable chairs for a big table and automatic 20% gratuity added for tables over 6? hmm...this place isn't high-end, so i thought that was excessive ...for this place...I would have tipped the standard 15%, but to each his own",3
Pai Northern Thai Kitchen,3788,Kasinee K.,"Being Thai myself and live here for 5 years, so I cook a lot of my foods because there are none of the thai restaurant here i would like to dine in. I love Pad thai, I mean original street Pad Thai, and I have been searching for that almost every thai restaurant in Toronto best Pad thai reviews, none of its were really close to the true Thai taste. Finally, today my best friend convinced me to go check out this place, and it was love a first bite :) I found the place that gave me the real Pad Thai I have been looking for 5 years :)",5
Pai Northern Thai Kitchen,3788,Von C.,"Food: 3/5 (would have given a 4 if we didn't get food poisoning) 
My friend and I ordered a Thai iced tea, khao soi, green curry, and mango sticky rice to share.
The green curry was ah-mazing!  I even thought it was slightly better than Khao San Roads', which I always rated as number 1. I could have eaten three bowls of rice with that, so I highly recommend it!
The khao soi with braised beef was good, but I would probably try something else next time. Felt a little ripped off with the mango sticky rice though, wasn't worth 8 bucks.
Service: 3.5/5 
Our waitress and everyone at the restaurant were really nice! However it was just sooooo incredibly slow. I assume they're still getting used to service? Or they were short-staffed, but they really need to work on that.
***Both my friend and I got food poisoning the next morning, which is unfortunate. We're 99.9% sure it was from the restaurant because we both didn't eat before or after dinner.
For the green curry.. we MIGHT give them a second chance, but it'll be a while before we go back.",3
Pai Northern Thai Kitchen,3788,Tara K.,"I love the Regulars, they define Thai food in Toronto. A must try is their Chef Nuit Pad Thai with Shrimp or their Khao Soi with beef. Yummy! 
Be warned there is a very long wait of at least a half hour to over an hour, but thankfully there's a waiting area where you can order drinks while waiting for a table. Or just walk around the area and check out TIFF's gift shop! Or check out their washrooms it's so nice and there's this running video of Learning to Speak Thai. 
Very casual vibe, but in the evenings you get the after work crowd of young 30 somethings so you may feel underdressed. Not really family friendly, maybe during the day it'll be ok to bring the kids. 
They have other locations under different names, Sukhothai and Sabai Sabai. Check them out!",5
Pai Northern Thai Kitchen,3788,Gail C.,"I really enjoyed this place. Great food and atmosphere. Definitely a place to go to for lunch during business hours.
If you're looking for a place that is reasonably priced in the financial/entertainment district with tasteful food, surrounded by casual diners, this is the place to eat.",4
